Period,Open,High,Low,Close
2017-07-31,217.633200,217.633200,217.633200,217.633200
2017-07-28,217.818700,217.818700,217.818700,217.818700
2017-07-27,218.786000,219.119800,218.786000,219.119800
2017-07-26,218.786000,218.786000,218.786000,218.786000
2017-07-25,218.194000,218.194000,218.194000,218.194000
2017-07-24,26.658300,26.658300,26.658300,26.658300
2017-07-21,220.117100,220.117100,220.117100,220.117100
2017-07-20,220.997800,220.997800,220.997800,220.997800
2017-07-19,219.371300,219.371300,219.371300,219.371300
2017-07-18,219.171000,219.171000,219.171000,219.171000
2017-07-17,26.435800,26.435800,26.435800,26.435800
2017-07-14,220.106700,220.106700,220.106700,220.106700
2017-07-13,219.093500,219.093500,219.093500,219.093500
2017-07-12,218.894200,218.894200,218.894200,218.894200
2017-07-11,219.862900,219.862900,219.862900,219.862900
2017-07-10,218.415300,218.415300,218.415300,218.415300
2017-07-07,216.705200,216.705200,216.705200,216.705200
2017-07-06,217.536500,217.536500,217.536500,217.536500
2017-07-05,218.236900,218.248700,218.236800,218.248700
2017-07-03,217.837600,217.837600,217.837600,217.837600
2017-06-30,217.574400,217.574400,217.574400,217.574400
2017-06-29,219.473400,219.473400,219.473400,219.473400
2017-06-28,218.465700,218.465700,218.465700,218.465700
2017-06-27,219.281100,219.281100,219.281100,219.281100
2017-06-26,26.355300,26.355300,26.355300,26.355300
2017-06-23,218.390600,218.390600,218.390600,218.390600
2017-06-22,218.402000,218.402000,218.402000,218.402000
2017-06-21,218.767600,218.767600,218.767600,218.767600
2017-06-20,219.586900,219.586900,219.586900,219.586900
2017-06-16,216.646200,216.646200,216.646200,216.646200
2017-06-15,215.683900,217.516900,215.682500,215.693400
2017-06-14,216.653600,217.653500,216.466100,216.528300
2017-06-13,216.561300,217.161200,216.055200,216.654200
2017-06-12,216.695500,217.071500,215.764200,216.570600
2017-06-11,216.695500,216.828900,215.860800,216.549400
2017-06-09,216.334700,217.710300,215.885600,216.704800
2017-06-08,216.334700,217.710300,216.259800,216.337600
2017-06-07,216.841300,217.607600,216.246700,217.265800
2017-06-06,218.561100,218.563400,216.564200,216.851600
2017-06-05,218.636100,218.994200,217.434800,218.564800
2017-06-04,218.636100,218.641000,217.434800,218.009700
2017-06-02,215.262600,218.995700,215.261100,218.630800
2017-06-01,215.262600,215.403800,215.261100,215.272600
2017-05-31,212.781000,212.787600,211.824300,212.341900
2017-05-30,212.868600,212.897400,211.495300,212.788700
2017-05-29,212.868600,212.870400,212.318800,212.563400
2017-05-26,214.400300,214.401900,213.030000,213.040600
2017-05-25,214.400300,214.401900,213.030000,214.402600
2017-05-24,212.385400,214.285200,212.378600,213.901100
2017-05-23,212.967000,213.201300,212.103100,212.389100
2017-05-22,211.900900,213.183100,211.896100,212.968100
2017-05-21,211.900900,213.183100,211.896100,213.144800
2017-05-19,211.219300,212.214900,210.595500,211.907600
2017-05-18,211.219300,212.214900,210.595500,211.228400
2017-05-17,214.828700,214.837400,213.356800,213.848700
2017-05-16,214.285600,215.649100,214.197400,214.837500
2017-05-15,214.325600,214.327700,213.023200,214.296800
2017-05-14,214.325600,214.327700,213.023200,213.793200
2017-05-12,215.478300,215.624200,213.585900,214.328300
2017-05-11,215.478300,215.823700,213.585900,215.490100
2017-05-10,214.298100,215.256300,214.292300,214.904000
2017-05-09,215.066800,215.240700,214.219600,214.297200
2017-05-08,210.266300,215.348200,210.262800,215.071300
2017-05-07,210.266300,213.298600,210.262800,213.298600
2017-05-05,210.268000,210.274500,210.262800,210.274500
2017-05-04,210.268000,210.274500,210.262800,210.274500
2017-05-03,210.263300,210.274500,210.262800,210.274500
2017-05-02,208.725000,210.576100,208.724900,210.274500
2017-05-01,207.073400,208.750600,206.680400,208.735600
2017-04-30,207.073400,207.587900,206.680400,207.422700
2017-04-28,207.757100,208.163000,206.710800,207.081900
2017-04-27,207.757100,208.057900,206.710800,207.768200
2017-04-26,205.166700,207.628200,205.164700,207.626100
2017-04-25,202.669000,205.478800,202.668400,205.174800
2017-04-24,200.605100,203.439700,200.601300,202.679500
2017-04-23,200.605100,203.439700,200.601300,202.962400
2017-04-21,198.329600,200.868700,198.327800,200.603800
2017-04-20,198.329600,200.868700,198.243300,198.327000
2017-04-19,198.450900,198.887800,197.410700,198.414200
2017-04-18,197.781600,199.841600,197.774400,198.457100
2017-04-17,197.195200,197.816800,196.082400,197.784200
2017-04-16,197.195200,197.255800,196.082400,197.033400
2017-04-13,199.812000,199.813100,197.034900,198.583300
2017-04-12,201.903800,201.909000,198.792500,199.808200
2017-04-11,202.564100,202.573300,200.951100,201.910200
2017-04-10,201.078100,203.081700,201.077400,202.574200
2017-04-09,201.078100,202.958600,201.077400,202.826900
2017-04-07,199.859800,202.268200,199.343500,201.088500
2017-04-06,199.859800,202.268200,199.336100,199.870100
2017-04-05,203.024600,204.301800,202.201200,203.194300
2017-04-04,204.593900,204.603200,201.761700,203.025600
2017-04-03,203.739000,205.493400,203.738000,204.603700
2017-04-02,203.739000,204.815700,203.738000,204.270500
2017-03-31,205.654800,207.253000,203.737500,203.749000
2017-03-30,205.654800,207.253000,205.518200,205.660300
2017-03-29,207.497000,207.827900,206.910800,207.430100
2017-03-28,204.802600,207.528100,204.797000,207.481200
2017-03-27,207.502900,207.506200,204.208000,204.808500
2017-03-26,207.502900,207.506200,205.321800,205.549700
2017-03-24,205.629200,207.937700,205.433200,207.507300
2017-03-23,205.629200,205.806000,205.433200,205.640700
2017-03-22,209.786800,209.786800,205.203400,205.277400
2017-03-21,210.316800,210.324200,208.573200,209.787300
2017-03-20,210.320700,210.325600,210.313900,210.325600
2017-03-19,210.320700,210.324900,210.314200,210.323800
2017-03-17,211.400400,211.400400,209.990100,210.325600
2017-03-16,211.400400,211.400400,209.990100,211.402600
2017-03-15,211.575100,211.575300,210.364400,211.102900
2017-03-14,211.632100,211.779000,211.386000,211.575900
2017-03-13,211.128400,211.739300,210.433100,211.634200
2017-03-12,211.128400,211.167800,210.433100,211.018400
2017-03-10,210.312300,211.290200,210.238400,211.133400
2017-03-09,210.312300,211.290200,210.238400,208.364800
2017-03-08,207.979100,208.026800,207.081800,207.700900
2017-03-07,208.841200,208.925900,208.416400,208.686300
2017-03-06,208.463500,209.001700,208.214600,208.707000
2017-03-05,208.463500,208.579200,208.214600,208.567900
2017-03-03,210.145400,210.166100,208.364800,209.172100
2017-03-02,210.145400,210.166100,208.364800,210.381300
2017-03-01,207.954800,208.704900,206.267100,208.537900
2017-02-28,207.462000,207.665000,205.884100,205.896200
2017-02-27,205.892900,206.564400,204.597400,205.825400
2017-02-26,205.892900,206.009300,204.597400,204.930300
2017-02-24,208.223600,209.016000,207.233600,207.785800
2017-02-23,208.223600,208.826600,207.233600,208.764800
2017-02-22,209.030400,209.229000,208.360100,208.838300
2017-02-21,207.732600,208.727400,207.703000,208.631900
2017-02-20,207.732600,208.199100,207.703000,208.148800
2017-02-17,206.413100,207.185100,206.355200,206.916600
2017-02-16,206.413100,207.185100,206.355200,207.660600
2017-02-15,208.180400,208.740800,207.936000,208.024000
2017-02-14,208.067500,208.221000,205.782300,205.819800
2017-02-13,207.815100,208.403100,207.418700,208.053100
2017-02-12,207.815100,207.942800,207.418700,207.760400
2017-02-10,205.845300,207.015900,205.808300,206.895000
2017-02-09,205.845300,207.015900,201.988900,202.312700
2017-02-08,203.316200,203.557900,202.215400,203.544100
2017-02-07,201.713200,203.450200,201.705700,202.778600
2017-02-06,203.454000,203.532300,202.524300,203.263300
2017-02-05,203.454000,203.467700,202.819800,203.137800
2017-02-03,204.301500,204.541100,202.463900,203.157800
2017-02-02,204.301500,204.541100,202.502100,202.976300
2017-02-01,203.976200,205.498800,203.666800,205.414700
2017-01-31,205.683500,206.153300,204.449800,204.534700
2017-01-30,207.424100,207.839400,206.816500,207.839400
2017-01-29,207.424100,207.440400,206.876100,206.938800
2017-01-27,208.602500,209.008200,207.909200,208.514200
2017-01-26,208.602500,208.048400,207.909200,207.998600
2017-01-25,204.950000,205.017300,203.795400,204.413800
2017-01-24,202.430600,203.260900,201.781300,201.919600
2017-01-23,203.047400,204.481700,203.041000,203.092500
2017-01-22,203.047400,203.802000,203.041000,203.520700
2017-01-20,205.193000,206.119400,204.581300,205.619600
2017-01-19,205.193000,206.119400,204.581300,204.821800
2017-01-18,201.056500,203.517500,200.525900,203.073700
2017-01-17,202.918200,204.625700,202.346600,202.358500
2017-01-16,202.918200,204.625700,202.918200,204.526300
2017-01-13,206.077000,207.324600,206.045100,207.203700
2017-01-12,206.077000,207.324600,206.045100,205.679800
2017-01-11,207.770900,208.328600,207.720500,207.940900
2017-01-10,208.050700,209.185800,206.645700,207.035000
2017-01-09,208.468400,208.472900,208.460700,208.472900
2017-01-08,208.468400,208.472100,208.460800,208.462300
2017-01-06,207.667600,208.651800,207.600500,208.472900
2017-01-05,207.667600,208.651800,207.705600,208.289900
2017-01-04,206.948600,208.874400,206.854400,208.856500
2017-01-03,203.837500,203.845100,203.833300,203.841500
2017-01-02,203.837500,203.844600,203.833400,203.833800
2016-12-30,202.681600,204.350400,202.446500,203.845700
2016-12-29,202.681600,204.350400,202.446500,203.876800
2016-12-28,206.174900,206.905500,206.174900,206.507300
2016-12-27,206.556500,207.472500,206.104700,206.367700
2016-12-26,206.556500,207.002600,206.538900,206.979000
2016-12-23,206.976200,206.981300,206.969200,206.981300
2016-12-22,206.976200,206.981300,206.969200,206.981300
2016-12-21,208.615100,208.674100,206.471100,207.060900
2016-12-20,206.959200,208.081800,206.703200,207.895300
2016-12-19,206.661300,207.166200,206.098100,207.091600
2016-12-18,206.661300,206.787700,206.285800,206.350200
2016-12-16,206.956100,207.454700,206.842900,207.231300
2016-12-15,206.956100,206.582600,206.842900,205.634500
2016-12-14,205.508600,205.608600,204.882700,205.295200
2016-12-13,204.030500,205.509300,203.989800,205.509300
2016-12-12,205.473600,205.631000,203.205300,204.495900
2016-12-09,201.270600,203.311500,200.999800,202.984100
2016-12-08,201.270600,201.055700,200.999800,201.055700
2016-12-07,198.016400,198.354400,197.158900,198.323900
2016-12-06,197.575100,197.716900,196.430600,196.970100
2016-12-05,196.155600,196.433600,195.327400,195.888800
2016-12-04,196.155600,196.433600,195.952100,196.203800
2016-12-02,197.292300,197.468400,196.200400,197.183100
2016-12-01,197.292300,197.468400,197.724300,198.270700
2016-11-30,196.477600,196.682500,196.037000,196.474900
2016-11-29,195.897000,196.353900,195.727700,196.197500
2016-11-28,195.246400,196.526300,194.885600,196.337100
2016-11-27,195.246400,195.451800,194.920100,194.980800
2016-11-25,196.702700,197.185400,195.178600,196.215300
2016-11-24,196.702700,197.185400,196.600400,196.912600
2016-11-23,196.702700,194.099600,194.087900,194.099600
2016-11-22,193.637000,194.253000,193.219700,194.099600
2016-11-21,192.824400,193.657500,192.704100,193.423300
2016-11-20,192.824400,193.047500,192.757200,192.787200
2016-11-18,192.119000,192.297000,191.719000,191.744500
2016-11-17,192.119000,192.297000,191.719000,190.741600
2016-11-16,190.189700,190.798400,189.751600,190.659200
2016-11-15,188.142200,188.794500,187.865900,188.615000
2016-11-14,187.695100,188.642000,187.595700,188.405100
2016-11-13,187.695100,188.454800,187.595700,188.312000
2016-11-11,187.522700,187.647000,184.917900,185.406700
2016-11-10,187.522700,185.818900,184.917900,185.331900
2016-11-09,183.907700,186.524200,173.050400,174.717000
2016-11-08,183.994700,184.188700,183.327500,183.896700
2016-11-07,183.254400,184.211500,182.882400,184.097800
2016-11-06,183.254400,183.457500,182.882400,183.457500
2016-11-04,184.152300,184.152300,180.324600,181.627600
2016-11-03,184.152300,184.153500,180.324600,184.153500
2016-11-02,187.337800,187.341100,183.458900,184.145400
2016-11-01,186.949100,187.571300,186.106100,187.341900
2016-10-31,186.745100,187.000800,185.853800,186.953000
2016-10-30,186.745100,186.746900,185.946300,186.597400
2016-10-28,185.785200,186.946600,185.779800,186.747900
2016-10-27,185.785200,186.946600,185.226800,185.789500
2016-10-26,185.565500,186.055600,184.834100,186.055600
2016-10-25,184.319000,185.820000,184.318200,185.573000
2016-10-24,183.712300,184.448800,183.411500,184.328600
2016-10-23,183.712300,183.991800,183.544000,183.817200
2016-10-21,184.128300,184.756300,183.343400,183.717200
2016-10-20,184.128300,184.132600,183.343400,184.132600
2016-10-19,181.783900,182.347800,181.482800,182.103000
2016-10-18,181.071500,181.831400,180.495200,181.082100
2016-10-17,180.283700,181.448700,180.056900,181.082100
2016-10-16,180.283700,181.438100,180.282000,181.438100
2016-10-14,180.178700,180.780300,179.226200,180.291900
2016-10-13,180.178700,180.780300,179.226200,180.185700
2016-10-12,182.390900,182.398100,180.434700,180.441700
2016-10-11,181.350800,183.039900,181.345000,182.398800
2016-10-10,181.353400,181.355500,181.344700,181.355500
2016-10-09,181.353400,181.354900,181.344700,181.345800
2016-10-07,181.575600,181.673500,180.819600,181.355500
2016-10-06,181.575600,181.673500,180.819600,181.586300
2016-10-05,179.972600,181.018800,179.748200,180.721000
2016-10-04,178.679300,180.000600,178.676500,179.970400
2016-10-03,177.298200,179.568100,177.291400,178.686000
2016-10-02,177.298200,179.008800,177.291400,178.735900
2016-09-30,179.860500,179.864200,176.453700,177.301300
2016-09-29,177.794100,180.524100,177.790500,179.859000
2016-09-28,166.586800,178.437700,166.578800,177.800300
2016-09-27,178.464400,180.315900,175.574200,180.315900
2016-09-26,180.751100,180.754500,178.183000,178.468600
2016-09-25,180.751100,180.754500,179.584100,179.817400
2016-09-23,181.398500,181.403200,180.207700,180.755100
2016-09-22,181.398500,181.404500,181.394000,181.404500
2016-09-21,177.505500,181.527900,176.510500,181.404500
2016-09-20,177.102400,178.364400,175.857400,177.506700
2016-09-19,177.098500,177.102900,177.092800,177.098400
2016-09-18,177.098500,177.102500,177.093000,177.100100
2016-09-16,175.811900,177.275100,175.808700,177.103400
2016-09-15,175.811900,177.275100,175.808700,175.818800
2016-09-14,178.819900,178.820700,177.569200,177.819600
2016-09-13,178.439700,179.516100,178.078500,178.821600
2016-09-12,181.340500,181.349000,177.608000,178.443100
2016-09-11,181.340500,181.349000,178.796400,179.257000
2016-09-09,181.384700,182.204800,180.787600,181.350400
2016-09-08,181.384700,182.204800,180.189100,181.387500
2016-09-07,182.673000,182.675200,180.739600,181.930500
2016-09-06,181.713300,182.807900,181.679100,182.676100
2016-09-05,181.713300,182.085900,181.679100,181.819000
2016-09-02,180.566000,181.162800,180.190300,181.024100
2016-09-01,180.566000,181.162800,180.190300,180.569600
2016-08-31,177.681000,179.997500,177.675400,179.717100
2016-08-30,177.639400,178.011000,177.074000,177.684000
2016-08-29,173.837000,177.982800,173.828400,177.644900
2016-08-28,173.837000,177.691600,173.828400,177.387800
2016-08-26,175.750000,175.750000,173.691100,173.837900
2016-08-25,175.750000,175.750000,173.691100,175.752800
2016-08-24,174.764000,176.469100,174.760800,176.278600
2016-08-23,175.714100,176.396500,174.205300,174.769500
2016-08-22,174.759900,175.884700,174.759900,175.716000
2016-08-21,174.759900,175.784400,174.759900,175.339300
2016-08-19,174.209600,175.355400,173.754200,174.769900
2016-08-18,174.209600,175.355400,174.208900,174.219500
2016-08-17,175.167800,176.982300,174.998000,176.702800
2016-08-16,177.857000,178.107500,175.160400,175.171000
2016-08-15,178.650900,178.657900,177.552600,177.860300
2016-08-14,178.650900,178.657900,177.788900,178.225800
2016-08-12,176.920900,178.886500,176.915200,178.658700
2016-08-11,176.920900,176.925300,176.915200,176.925300
2016-08-10,177.122200,177.612500,176.005400,176.925300
2016-08-09,175.668200,177.246400,175.531200,177.129400
2016-08-08,171.933400,175.671100,171.933400,175.671100
2016-08-07,171.933400,174.741800,171.933400,174.697400
2016-08-05,172.476700,173.269500,171.678600,171.943600
2016-08-04,172.476700,172.655300,171.678600,172.477800
2016-08-03,175.807000,175.807000,170.840600,171.027500
2016-08-02,178.305400,178.314500,175.797300,175.803000
2016-08-01,178.695500,178.839500,175.607100,178.308500
2016-07-31,178.695500,178.702700,175.607100,176.314800
2016-07-29,177.658900,178.920900,174.523800,178.704300
2016-07-28,177.658900,178.920900,174.523800,177.669000
2016-07-27,176.630700,180.882100,176.628200,179.514100
2016-07-26,179.611600,179.612900,176.173600,176.876600
2016-07-25,179.829300,181.441100,179.508100,179.615200
2016-07-24,179.829300,180.518000,179.823100,180.387900
2016-07-22,181.497800,181.507000,179.106500,179.833100
2016-07-21,181.497800,181.507000,179.106500,181.508100
2016-07-20,180.363600,180.474100,178.662000,180.428400
2016-07-19,177.925200,180.386600,177.923500,180.366500
2016-07-18,177.934000,177.934700,177.923600,177.934700
2016-07-17,177.934000,177.934100,177.923600,177.932000
2016-07-15,178.304800,179.192600,177.387500,177.934700
2016-07-14,178.304800,178.472100,177.387500,178.314800
2016-07-13,174.869000,178.684000,174.862800,176.318000
2016-07-12,171.343900,176.651800,171.335900,174.873700
2016-07-11,165.062900,172.454500,165.053600,171.346300
2016-07-10,165.062900,169.927100,165.053600,169.621100
2016-07-08,167.132300,168.356800,165.044600,165.064200
2016-07-07,167.132300,168.356800,166.723600,167.142300
2016-07-06,171.009500,171.016200,165.953500,168.263300
2016-07-05,171.537200,171.539900,170.170200,170.615500
2016-07-04,171.537200,171.539900,170.303300,170.557900
2016-07-01,169.339600,171.370900,169.337300,170.615500
2016-06-30,169.339600,171.370900,169.337300,169.347600
2016-06-29,166.570600,169.792300,166.566900,169.324800
2016-06-28,166.722700,169.561900,164.654300,168.233600
2016-06-27,163.057200,166.871600,163.052700,166.729900
2016-06-26,163.057200,165.760000,163.052700,164.887700
2016-06-24,176.538400,178.014500,161.867800,163.063400
2016-06-23,176.538400,176.817600,161.867800,176.544300
2016-06-22,176.114300,176.116200,174.045300,175.058400
2016-06-21,173.874000,176.481200,171.864100,176.117600
2016-06-20,170.001500,174.486100,169.993200,173.875500
2016-06-19,170.001500,174.073800,169.993200,174.004900
2016-06-17,168.428900,171.893800,168.421900,170.003700
2016-06-16,168.428900,171.893800,167.984100,168.432400
2016-06-15,172.958500,174.508300,171.738000,173.621800
2016-06-14,174.567600,175.266800,171.896400,172.961400
2016-06-13,180.815800,180.821800,174.560000,174.571100
2016-06-12,180.815800,180.821800,176.842300,177.074300
2016-06-10,181.705100,181.713400,179.638500,180.822700
2016-06-09,181.705100,181.713400,180.802000,181.714000
2016-06-08,181.996600,183.469700,181.022500,183.469700
2016-06-07,180.990700,182.329900,180.537700,182.005200
2016-06-06,178.901600,181.001700,178.724700,180.997100
2016-06-05,178.901600,178.901600,178.895500,178.895500
2016-06-03,181.356100,182.233000,180.676900,181.618200
2016-06-02,181.356100,182.233000,181.022500,181.367000
2016-06-01,188.510900,188.518600,185.092500,185.612500
2016-05-31,186.902800,188.744600,186.044600,188.519800
2016-05-30,186.902800,186.908600,186.044600,186.440400
2016-05-27,183.595900,185.124100,183.588700,184.495500
2016-05-26,183.595900,185.124100,183.242200,183.599900
2016-05-25,181.155400,183.890400,181.155100,183.515100
2016-05-24,182.858900,182.860200,180.841100,181.165700
2016-05-23,183.633700,183.638100,180.387900,182.861400
2016-05-22,183.633700,183.638100,181.617700,181.678000
2016-05-20,182.541400,183.865000,181.579500,183.638700
2016-05-19,182.541400,183.865000,181.964900,182.552500
2016-05-18,182.635100,184.354900,181.301300,182.688300
2016-05-17,180.426200,182.654800,180.415600,182.645100
2016-05-16,179.936200,182.080900,179.693600,180.427100
2016-05-15,179.936200,181.382300,179.693600,180.957400
2016-05-13,182.297000,183.564100,179.815500,179.940900
2016-05-12,182.297000,182.361400,179.815500,182.300400
2016-05-11,181.188000,183.712800,180.876500,181.307700
2016-05-10,177.311800,181.505500,177.309000,181.196300
2016-05-09,176.213100,178.235600,176.211800,177.319900
2016-05-08,176.213100,178.235600,176.211800,177.956300
2016-05-06,176.515200,177.739600,174.965600,176.222300
2016-05-05,176.515200,176.522600,176.512000,176.517400
2016-05-04,176.517600,176.523200,176.512000,176.523200
2016-05-03,176.522400,176.523200,176.512100,176.523200
2016-05-02,182.495200,182.499900,175.093900,176.523200
2016-05-01,182.495200,182.499900,175.201600,176.324900
2016-04-29,182.496700,182.500000,182.489300,182.494500
2016-04-28,182.496700,182.500000,182.312800,182.500600
2016-04-27,188.968300,189.604500,187.785600,188.404200
2016-04-26,189.841600,189.843300,187.279900,188.974500
2016-04-25,190.954600,191.402500,189.414000,189.844100
2016-04-22,189.321400,190.965000,187.434400,190.965000
2016-04-21,189.321400,189.424300,187.434400,189.326700
2016-04-20,184.094600,186.589000,184.087100,184.648700
2016-04-19,178.026600,184.401500,178.018400,184.097800
2016-04-18,177.923800,184.450000,177.796200,184.450000
2016-04-15,184.450000,184.450000,183.800500,183.800500
2016-04-14,184.450000,184.447900,183.800500,178.722100
2016-04-13,174.445600,178.964200,174.445100,178.722100
2016-04-12,172.611600,174.874700,172.183500,172.610000
2016-04-11,173.620100,173.623300,170.219800,173.620000
2016-04-10,173.620100,173.623300,170.897700,171.544300
2016-04-08,171.232500,175.810100,169.013900,171.240000
2016-04-07,171.232500,175.810100,169.013900,170.510000
2016-04-06,170.522600,171.668800,169.188200,170.526600
2016-04-05,174.787400,174.797300,170.187700,170.526600
2016-04-04,174.782500,176.134100,173.543300,174.798200
2016-04-03,174.782500,175.564200,173.543300,175.030100
2016-04-01,181.334000,181.340000,174.390000,174.786200
2016-03-31,181.334000,181.340000,181.325000,181.341300
2016-03-30,185.336300,185.338400,182.670200,182.698800
2016-03-29,186.028300,186.035800,184.143600,185.339300
2016-03-28,184.045100,186.029500,183.900800,186.029500
2016-03-27,184.045100,185.835500,184.038500,185.400400
2016-03-24,183.687100,184.169200,182.104900,182.769600
2016-03-23,184.352000,185.453100,183.370500,183.691300
2016-03-22,180.999700,185.179100,180.989400,181.001200
2016-03-21,180.961400,181.001200,180.953600,181.001200
2016-03-20,180.961400,180.964300,180.954200,180.955100
2016-03-18,183.018300,183.023000,179.866500,181.001200
2016-03-17,183.018300,183.023000,181.726900,183.420000
2016-03-16,184.749400,184.950000,183.150600,184.760000
2016-03-15,186.054800,186.433900,183.882300,186.070000
2016-03-14,183.440200,186.778600,183.438400,183.450000
2016-03-13,183.440200,185.972400,183.438400,185.274300
2016-03-11,180.206000,184.195900,180.162800,182.580000
2016-03-10,180.206000,182.983500,180.150000,180.150000
2016-03-09,178.754500,181.440000,178.466000,181.440000
2016-03-08,181.278000,183.670000,179.183500,183.670000
2016-03-07,183.990800,185.269500,183.487500,185.269500
2016-03-06,183.990800,184.270500,183.587600,184.270500
2016-03-04,184.210500,185.475500,183.758000,185.269500
2016-03-03,184.210500,184.425100,183.758000,184.425100
2016-03-02,180.543300,183.322000,180.370400,182.477900
2016-03-01,174.390900,176.084100,173.085900,175.771400
2016-02-29,179.719600,179.719600,174.944000,174.955900
2016-02-28,179.719600,179.719600,178.095500,178.111200
2016-02-26,179.610700,179.744300,177.235800,177.247800
2016-02-25,179.610700,179.744300,177.235800,176.827600
2016-02-24,172.951100,174.669300,172.397900,173.715600
2016-02-23,177.016400,177.016400,174.411100,174.759100
2016-02-22,173.789300,176.323200,173.762600,174.138600
2016-02-21,173.789300,176.323200,173.762600,175.985400
2016-02-19,174.254700,174.833500,172.410400,174.138600
2016-02-18,174.254700,178.106400,172.410400,176.548700
2016-02-17,176.285600,176.667000,170.361500,172.710700
2016-02-16,175.204200,178.362300,173.936000,175.114400
2016-02-15,175.204200,175.227200,173.936000,175.211900
2016-02-12,164.666700,165.619800,162.563200,162.922800
2016-02-11,171.855800,171.866600,171.854800,171.866600
2016-02-10,170.286000,172.045000,170.123400,171.866600
2016-02-09,176.503500,177.815400,176.472700,176.738700
2016-02-08,187.923700,187.923700,186.603500,186.834900
2016-02-05,183.810900,185.739100,183.561700,185.348600
2016-02-04,188.255100,188.346300,187.829600,187.928500
2016-02-03,189.342900,190.020100,189.251600,189.867800
2016-02-02,195.372800,195.944100,195.292700,195.910600
2016-02-01,197.383900,197.642900,197.096400,197.356000
2016-01-29,190.727100,193.193000,190.695400,192.558400
2016-01-28,186.877200,187.217400,185.704300,185.716800
2016-01-27,187.186400,187.186400,186.574800,186.738700
2016-01-26,181.596800,181.842600,181.088000,181.616600
2016-01-25,186.053900,186.053900,185.169800,185.873800
2016-01-22,182.657000,184.137000,182.562600,183.836500
2016-01-21,176.936900,177.201200,174.120300,174.132500
2016-01-20,179.405300,179.405300,178.469500,178.692700
2016-01-19,184.781100,185.516300,184.757500,185.516300
2016-01-15,186.154800,186.715400,185.816800,186.715400
2016-01-14,186.665500,187.647900,186.473300,187.347300
2016-01-13,191.627800,192.277700,191.457900,192.277700
2016-01-12,186.686700,187.382600,186.655600,186.820300
2016-01-11,192.523300,192.531700,192.519300,192.530200
2016-01-08,192.896300,192.931700,192.293700,192.531700
2016-01-07,193.633800,193.736400,193.231200,193.249500
2016-01-06,196.951700,197.522800,196.872200,197.333800
2016-01-05,198.799900,199.200900,198.711600,199.105800
2016-01-04,200.135000,200.151200,199.394400,199.926900
2015-12-31,205.736000,205.743500,205.730900,205.743500
2015-12-30,205.866500,206.009700,205.725900,205.743500
2015-12-29,205.190200,205.305500,205.023700,205.257000
2015-12-28,203.655700,203.752100,203.388200,203.543500
2015-12-24,202.725200,202.824200,202.395000,202.467100
2015-12-23,203.802400,203.813500,203.801800,203.804700
2015-12-22,204.457500,204.457500,203.801500,203.814200
2015-12-21,203.720200,204.488200,203.486900,203.862600
2015-12-18,205.737200,205.848000,204.432700,204.445500
2015-12-17,209.025400,209.081800,208.183700,208.490800
2015-12-16,204.791100,205.040500,204.594500,205.040500
2015-12-15,200.209700,200.409300,199.756900,199.769700
2015-12-14,202.422400,203.522700,202.410200,203.292100
2015-12-11,206.359300,206.471900,206.129300,206.411600
2015-12-10,205.015700,205.015700,204.642500,204.819000
2015-12-09,207.050800,207.446600,206.984900,207.163200
2015-12-08,209.317100,209.371100,208.998300,209.182500
